,idx,diff,metric_name,decision
0,1,5.6895213,psnr,1
1,2,5.447575,psnr,1
2,7,6.0188894,psnr,1
3,13,5.9090323,psnr,1
4,24,7.0388155,psnr,1
5,213,3.648742,psnr,1
6,215,5.1560884,psnr,1
7,220,4.6535635,psnr,1
8,235,4.7427707,psnr,1
9,236,5.430981,psnr,1
10,247,4.111334,psnr,1
11,248,3.709554,psnr,1
12,251,3.1780605,psnr,1
13,252,2.6739001,psnr,1
14,255,6.9706616,psnr,1
15,256,4.2827983,psnr,1
16,257,4.5134063,psnr,1
17,283,5.734908,psnr,1
18,295,5.109036,psnr,1
19,302,6.606043,psnr,1
20,306,4.1861167,psnr,1
21,324,6.4026117,psnr,1
22,326,4.785986,psnr,1
23,337,6.60803,psnr,1
24,338,6.4823914,psnr,1
25,345,6.676911,psnr,1
26,347,5.8604493,psnr,1
27,387,6.8961697,psnr,1
28,394,6.4166903,psnr,1
29,437,7.089336,psnr,1
30,458,5.121102,psnr,1
31,459,6.3797736,psnr,1
32,471,6.663945,psnr,1
33,569,6.9805093,psnr,1
34,580,2.8781734,psnr,1
35,582,3.041253,psnr,1
36,590,5.9266267,psnr,1
37,603,5.646454,psnr,1
38,628,7.1072946,psnr,1
39,629,2.7252052,psnr,1
40,764,4.8552046,psnr,1
41,768,5.6620646,psnr,1
42,773,4.898107,psnr,1
43,880,6.0121303,psnr,1
44,882,6.796394,psnr,1
45,888,4.15352,psnr,1
46,908,6.276801,psnr,1
47,921,5.7916927,psnr,1
48,927,5.8870163,psnr,1
49,933,5.21597,psnr,1
50,934,3.7164783,psnr,1
51,938,4.8524375,psnr,1
52,942,5.916702,psnr,1
53,944,4.5334663,psnr,1
54,954,6.518696,psnr,1
55,957,5.483751,psnr,1
56,964,6.5218153,psnr,1
57,968,7.111679,psnr,1
58,971,7.0923,psnr,1
59,987,6.0008826,psnr,1
60,1007,6.5639076,psnr,1
61,1024,5.200934,psnr,1
62,1027,6.8079233,psnr,1
63,1036,4.6363177,psnr,1
64,1039,4.3185515,psnr,1
