,idx,diff,metric_name,decision
0,2,5.447575,psnr,1
1,213,3.648742,psnr,1
2,215,5.1560884,psnr,1
3,220,4.6535635,psnr,1
4,235,4.7427707,psnr,1
5,236,5.430981,psnr,1
6,247,4.111334,psnr,1
7,248,3.709554,psnr,1
8,251,3.1780605,psnr,1
9,252,2.6739001,psnr,1
10,256,4.2827983,psnr,1
11,257,4.5134063,psnr,1
12,295,5.109036,psnr,1
13,306,4.1861167,psnr,1
14,326,4.785986,psnr,1
15,458,5.121102,psnr,1
16,580,2.8781734,psnr,1
17,582,3.041253,psnr,1
18,603,5.646454,psnr,1
19,629,2.7252052,psnr,1
20,764,4.8552046,psnr,1
21,768,5.6620646,psnr,1
22,773,4.898107,psnr,1
23,888,4.15352,psnr,1
24,933,5.21597,psnr,1
25,934,3.7164783,psnr,1
26,938,4.8524375,psnr,1
27,944,4.5334663,psnr,1
28,957,5.483751,psnr,1
29,1024,5.200934,psnr,1
30,1036,4.6363177,psnr,1
31,1039,4.3185515,psnr,1
32,1062,4.3027434,psnr,1
33,1063,5.4872265,psnr,1
34,1141,5.4508595,psnr,1
35,1200,5.6281724,psnr,1
36,1201,3.602771,psnr,1
37,1235,4.848686,psnr,1
38,1241,5.3865166,psnr,1
39,1269,4.579213,psnr,1
40,1289,4.5695047,psnr,1
41,1334,5.5499167,psnr,1
42,1352,2.1525495,psnr,1
43,1364,4.0437207,psnr,1
44,1385,5.3858595,psnr,1
45,1420,4.525429,psnr,1
46,1426,4.9831414,psnr,1
47,1436,4.3635373,psnr,1
48,1438,4.335753,psnr,1
49,1450,2.2385771,psnr,1
50,1464,3.826669,psnr,1
51,1502,4.484115,psnr,1
52,1508,4.598165,psnr,1
53,1518,5.0528417,psnr,1
54,1543,4.935021,psnr,1
55,1545,4.6244416,psnr,1
56,1552,5.048046,psnr,1
57,1566,5.0807095,psnr,1
58,1567,4.9004993,psnr,1
59,1570,3.663098,psnr,1
60,1592,4.699284,psnr,1
61,1616,3.985886,psnr,1
62,1622,3.692841,psnr,1
63,1631,4.447032,psnr,1
64,1666,4.9751463,psnr,1
65,1676,4.847729,psnr,1
66,1686,4.3871484,psnr,1
67,1703,4.1583037,psnr,1
68,1707,3.921291,psnr,1
69,1715,4.271828,psnr,1
70,1736,3.4317155,psnr,1
71,21,25.826513,psnr,0
72,45,25.479649,psnr,0
73,51,25.452518,psnr,0
74,78,28.160727,psnr,0
75,96,32.831417,psnr,0
76,114,30.138023,psnr,0
77,169,26.848202,psnr,0
78,171,25.520594,psnr,0
79,189,25.636492,psnr,0
80,191,25.317303,psnr,0
81,204,26.260864,psnr,0
82,209,27.960896,psnr,0
83,224,33.64022,psnr,0
84,278,25.150581,psnr,0
85,282,33.544743,psnr,0
86,333,27.71808,psnr,0
87,376,25.891815,psnr,0
88,418,26.900702,psnr,0
89,429,31.9071,psnr,0
90,454,25.249174,psnr,0
91,455,25.143732,psnr,0
92,474,29.618496,psnr,0
93,495,32.767296,psnr,0
94,497,31.696177,psnr,0
95,527,26.306374,psnr,0
96,558,26.512459,psnr,0
97,559,26.137514,psnr,0
98,579,29.749596,psnr,0
99,606,25.341543,psnr,0
100,622,26.491564,psnr,0
101,646,26.933462,psnr,0
102,648,25.512314,psnr,0
103,659,29.098557,psnr,0
104,660,28.361431,psnr,0
105,671,29.630424,psnr,0
106,677,29.402407,psnr,0
107,678,25.175505,psnr,0
108,680,31.68792,psnr,0
109,683,27.546759,psnr,0
110,690,25.726366,psnr,0
111,691,29.839102,psnr,0
112,692,25.182379,psnr,0
113,693,26.100792,psnr,0
114,696,27.081034,psnr,0
115,700,34.413773,psnr,0
116,703,25.25653,psnr,0
117,704,27.619894,psnr,0
118,705,25.189653,psnr,0
119,706,27.665058,psnr,0
120,707,29.847752,psnr,0
121,708,27.427359,psnr,0
122,711,28.97402,psnr,0
123,715,27.174303,psnr,0
124,727,26.059202,psnr,0
125,732,27.080633,psnr,0
126,733,28.501461,psnr,0
127,734,30.494064,psnr,0
128,736,35.148537,psnr,0
129,737,29.16132,psnr,0
130,738,26.901836,psnr,0
131,739,32.953854,psnr,0
132,743,27.975325,psnr,0
133,754,28.34265,psnr,0
134,794,25.392271,psnr,0
135,795,27.12046,psnr,0
136,799,28.84642,psnr,0
137,810,32.804684,psnr,0
138,818,25.483099,psnr,0
139,822,25.339485,psnr,0
140,824,27.052563,psnr,0
141,826,27.204473,psnr,0
