,idx,diff,metric_name,decision
0,96,0.021347402,shc_mse,0
1,224,0.02105401,shc_mse,0
2,429,0.023043387,shc_mse,0
3,474,0.022942469,shc_mse,0
4,495,0.021324567,shc_mse,0
5,497,0.01935989,shc_mse,0
6,659,0.019389754,shc_mse,0
7,671,0.021279467,shc_mse,0
8,680,0.017324654,shc_mse,0
9,691,0.023460498,shc_mse,0
10,693,0.023663998,shc_mse,0
11,700,0.016326867,shc_mse,0
12,707,0.021703385,shc_mse,0
13,711,0.020753382,shc_mse,0
14,734,0.02138894,shc_mse,0
15,736,0.011647468,shc_mse,0
16,739,0.020727651,shc_mse,0
17,810,0.020090498,shc_mse,0
18,213,0.4953931,shc_mse,1
19,215,0.4139702,shc_mse,1
20,220,0.44338962,shc_mse,1
21,231,0.44932488,shc_mse,1
22,251,0.39689195,shc_mse,1
23,252,0.40287417,shc_mse,1
24,629,0.48924753,shc_mse,1
25,933,0.45551473,shc_mse,1
26,1024,0.45032275,shc_mse,1
27,1062,0.39265412,shc_mse,1
28,1179,0.3875275,shc_mse,1
29,1235,0.4084222,shc_mse,1
30,1289,0.45233822,shc_mse,1
31,1352,0.5233705,shc_mse,1
32,1364,0.42135176,shc_mse,1
33,1436,0.3857033,shc_mse,1
34,1450,0.6185214,shc_mse,1
35,1646,0.3929267,shc_mse,1
