,idx,diff,metric_name,decision
0,1,5.689579,psnr,1
1,2,5.4476266,psnr,1
2,7,6.01891,psnr,1
3,13,5.9090734,psnr,1
4,24,7.038945,psnr,1
5,116,7.1647806,psnr,1
6,213,3.6487396,psnr,1
7,215,5.1560493,psnr,1
8,220,4.65356,psnr,1
9,235,4.7428193,psnr,1
10,236,5.4310474,psnr,1
11,247,4.1113715,psnr,1
12,248,3.7096157,psnr,1
13,251,3.1780677,psnr,1
14,252,2.6739311,psnr,1
15,255,6.9707627,psnr,1
16,256,4.282762,psnr,1
17,257,4.5133924,psnr,1
18,283,5.734915,psnr,1
19,295,5.1090364,psnr,1
20,302,6.6060343,psnr,1
21,306,4.1861377,psnr,1
22,324,6.4026327,psnr,1
23,326,4.7859607,psnr,1
24,337,6.608041,psnr,1
25,338,6.482454,psnr,1
26,345,6.676906,psnr,1
27,347,5.8605275,psnr,1
28,387,6.8962097,psnr,1
29,394,6.4167395,psnr,1
30,437,7.089318,psnr,1
31,458,5.1211004,psnr,1
32,459,6.3798375,psnr,1
33,471,6.6639853,psnr,1
34,569,6.9805627,psnr,1
35,580,2.878213,psnr,1
36,582,3.041287,psnr,1
37,590,5.9267564,psnr,1
38,603,5.6465,psnr,1
39,628,7.107306,psnr,1
40,629,2.7252164,psnr,1
41,764,4.8552375,psnr,1
42,768,5.6620893,psnr,1
43,773,4.8981333,psnr,1
44,78,28.160961,psnr,0
45,96,32.830627,psnr,0
46,114,30.138018,psnr,0
47,169,26.847548,psnr,0
48,209,27.961031,psnr,0
49,224,33.64026,psnr,0
50,282,33.54455,psnr,0
51,333,27.717714,psnr,0
52,418,26.900688,psnr,0
53,429,31.906853,psnr,0
54,474,29.618153,psnr,0
55,495,32.767776,psnr,0
56,497,31.696085,psnr,0
57,579,29.749079,psnr,0
58,646,26.93365,psnr,0
59,659,29.097866,psnr,0
60,660,28.361532,psnr,0
61,671,29.62987,psnr,0
62,677,29.402796,psnr,0
63,680,31.688274,psnr,0
64,683,27.546648,psnr,0
65,691,29.83911,psnr,0
66,696,27.080923,psnr,0
67,700,34.41388,psnr,0
68,704,27.619816,psnr,0
69,706,27.664822,psnr,0
70,707,29.84802,psnr,0
71,708,27.42772,psnr,0
72,711,28.974022,psnr,0
73,715,27.17462,psnr,0
74,732,27.080854,psnr,0
75,733,28.501564,psnr,0
76,734,30.493889,psnr,0
77,736,35.14987,psnr,0
78,737,29.161627,psnr,0
79,738,26.900705,psnr,0
80,739,32.953827,psnr,0
81,743,27.975168,psnr,0
82,754,28.34313,psnr,0
83,795,27.12027,psnr,0
84,799,28.846521,psnr,0
85,810,32.804718,psnr,0
86,824,27.052929,psnr,0
87,826,27.204058,psnr,0
