,idx,diff,metric_name,decision
0,0,0.1414299,ssim,1
1,1,0.11892306,ssim,1
2,2,0.10013189,ssim,1
3,6,0.59042776,ssim,1
4,7,0.34188563,ssim,1
5,13,0.63219833,ssim,1
6,24,0.63756204,ssim,1
7,32,0.5506658,ssim,1
8,52,0.3651874,ssim,1
9,53,0.57907975,ssim,1
10,54,0.26086956,ssim,1
11,116,0.5673923,ssim,1
12,176,0.62661386,ssim,1
13,213,0.48835626,ssim,1
14,214,0.5927503,ssim,1
15,220,0.58790034,ssim,1
16,234,0.49784693,ssim,1
17,235,0.44839028,ssim,1
18,236,0.62707764,ssim,1
19,245,0.22925402,ssim,1
20,247,0.5024185,ssim,1
21,248,0.4855514,ssim,1
22,249,0.6367896,ssim,1
23,251,0.36004496,ssim,1
24,252,0.33096874,ssim,1
25,255,0.5842919,ssim,1
26,256,0.489525,ssim,1
27,257,0.53688604,ssim,1
28,258,0.54378927,ssim,1
29,264,0.6115061,ssim,1
30,265,0.5721657,ssim,1
31,270,0.46696097,ssim,1
32,283,0.3261154,ssim,1
33,290,0.5470884,ssim,1
34,294,0.5919907,ssim,1
35,295,0.5526526,ssim,1
36,296,0.4976964,ssim,1
37,299,0.43718243,ssim,1
38,302,0.5026358,ssim,1
39,304,0.6291192,ssim,1
40,305,0.5396788,ssim,1
41,306,0.5078305,ssim,1
42,312,0.60090315,ssim,1
43,324,0.2786187,ssim,1
44,326,0.2646393,ssim,1
45,329,0.53680843,ssim,1
46,330,0.5156694,ssim,1
47,338,0.3894069,ssim,1
48,345,0.49818262,ssim,1
49,347,0.47555473,ssim,1
50,349,0.530278,ssim,1
51,351,0.43426108,ssim,1
52,358,0.5038197,ssim,1
53,369,0.4624765,ssim,1
54,386,0.52319425,ssim,1
55,387,0.4843557,ssim,1
56,407,0.50392014,ssim,1
57,408,0.55298966,ssim,1
58,410,0.4934189,ssim,1
59,425,0.5005903,ssim,1
60,458,0.5741775,ssim,1
61,459,0.61189276,ssim,1
62,460,0.59790134,ssim,1
63,477,0.50649005,ssim,1
64,524,0.54696965,ssim,1
65,526,0.50816834,ssim,1
66,568,0.60809064,ssim,1
67,580,0.3225146,ssim,1
68,582,0.31258976,ssim,1
69,588,0.50283456,ssim,1
70,590,0.29511356,ssim,1
71,602,0.6112907,ssim,1
72,603,0.56057984,ssim,1
73,608,0.6420238,ssim,1
74,629,0.27355316,ssim,1
75,630,0.2999741,ssim,1
76,635,0.48142064,ssim,1
77,636,0.3854232,ssim,1
78,761,0.62882125,ssim,1
79,762,0.42244276,ssim,1
80,764,0.4164354,ssim,1
81,765,0.43889782,ssim,1
82,766,0.5045153,ssim,1
83,768,0.47725502,ssim,1
84,769,0.5274989,ssim,1
85,770,0.35728922,ssim,1
86,773,0.34808192,ssim,1
87,774,0.3717286,ssim,1
88,21,0.99368274,ssim,0
89,45,0.99122155,ssim,0
90,77,0.9904622,ssim,0
91,78,0.9957404,ssim,0
92,81,0.99241006,ssim,0
93,96,0.9982925,ssim,0
94,106,0.99126697,ssim,0
95,169,0.9936611,ssim,0
96,189,0.9905133,ssim,0
97,204,0.9929108,ssim,0
98,209,0.9950757,ssim,0
99,224,0.9985235,ssim,0
100,277,0.99444366,ssim,0
101,278,0.9941855,ssim,0
102,282,0.99842757,ssim,0
103,320,0.99205875,ssim,0
104,384,0.9931887,ssim,0
105,418,0.99198544,ssim,0
106,429,0.99814385,ssim,0
107,440,0.99150264,ssim,0
108,454,0.9919452,ssim,0
109,455,0.99432087,ssim,0
110,465,0.99148417,ssim,0
111,474,0.99770635,ssim,0
112,495,0.99809986,ssim,0
113,497,0.99716854,ssim,0
114,527,0.99458843,ssim,0
115,529,0.991547,ssim,0
116,553,0.9899196,ssim,0
117,572,0.99121827,ssim,0
118,579,0.99759126,ssim,0
119,622,0.99447256,ssim,0
120,623,0.9922304,ssim,0
121,624,0.9908707,ssim,0
122,646,0.99248224,ssim,0
123,659,0.99624515,ssim,0
124,660,0.995703,ssim,0
125,671,0.9935696,ssim,0
126,677,0.9970513,ssim,0
127,678,0.99264985,ssim,0
128,679,0.9934756,ssim,0
129,680,0.99849063,ssim,0
130,683,0.9946676,ssim,0
131,687,0.9925074,ssim,0
132,689,0.9944947,ssim,0
133,690,0.9928319,ssim,0
134,691,0.9969924,ssim,0
135,692,0.99176276,ssim,0
136,693,0.9954598,ssim,0
137,696,0.9953853,ssim,0
138,697,0.9936912,ssim,0
139,699,0.99038166,ssim,0
140,700,0.9987441,ssim,0
141,703,0.9921047,ssim,0
142,704,0.9937137,ssim,0
143,705,0.9925374,ssim,0
144,706,0.99581844,ssim,0
145,707,0.9978937,ssim,0
146,708,0.99508506,ssim,0
147,711,0.996715,ssim,0
148,715,0.99555695,ssim,0
149,724,0.9935107,ssim,0
150,727,0.9935929,ssim,0
151,732,0.99475026,ssim,0
152,733,0.99537534,ssim,0
153,734,0.99695367,ssim,0
154,735,0.99278635,ssim,0
155,736,0.9993231,ssim,0
156,737,0.9968569,ssim,0
157,738,0.99549395,ssim,0
158,739,0.9982807,ssim,0
159,740,0.9940083,ssim,0
160,741,0.99421805,ssim,0
161,742,0.9914951,ssim,0
162,743,0.9948286,ssim,0
163,754,0.9967756,ssim,0
164,783,0.99152344,ssim,0
165,784,0.9898491,ssim,0
166,790,0.9915892,ssim,0
167,794,0.9922505,ssim,0
168,795,0.99395,ssim,0
169,799,0.9953293,ssim,0
170,801,0.9906124,ssim,0
171,810,0.9979299,ssim,0
172,818,0.99346197,ssim,0
173,822,0.99302715,ssim,0
174,824,0.99358845,ssim,0
175,826,0.99485236,ssim,0
